University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"Dalhousie","Environmental Science (BSc)(BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/environmental-science-bsc-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","European Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/european-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Finance (BComm)","Bachelor","https://www.dal.ca/study/programs/undergraduate/finance-bcomm.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","French (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/french-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Gender and Women’s Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/gender-womens-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","German (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/german-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Promotion (BHP)","Bachelor","https://www.dal.ca/study/programs/undergraduate/health-promotion-bhp-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Sciences (Post Diploma) (BHSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/health-sciences-post-diploma-bhsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Services Administration","Undergraduate Diploma","https://www.dal.ca/study/programs/undergraduate/health-services-administration-diploma.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","History of Science and Technology (BA)(BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/history-science-technology-ba-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","History (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/history-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Industrial Engineering (BEng)","Bachelor","https://www.dal.ca/study/programs/undergraduate/industrial-engineering-beng.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Integrated Environmental Management (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/integrated-environmental-management-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","International Business (BComm)","Bachelor","https://www.dal.ca/study/programs/undergraduate/international-business-bcomm.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","International Development Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/international-development-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","International Food Business (BAgr)","Bachelor","https://www.dal.ca/study/programs/undergraduate/international-food-business-bagr.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Kinesiology (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/kinesiology-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Landscape Architecture (BLA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/landscape-architecture-bla.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Landscape Horticulture (Diploma)","Undergraduate Diploma","https://www.dal.ca/study/programs/undergraduate/landscape-horticulture-diploma.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Law, Justice, and Society (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/law-justice-society-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Leadership and Organization (BMgmt)","Bachelor","https://www.dal.ca/study/programs/undergraduate/leadership-organization-bmgmt.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Management (BMgmt)","Bachelor","https://www.dal.ca/study/programs/undergraduate/management-bmgmt.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Managing Data and Information (BMgmt)","Bachelor","https://www.dal.ca/study/programs/undergraduate/managing-data-information-bmgmt.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Managing People & Organizations (BComm)","Bachelor","https://www.dal.ca/study/programs/undergraduate/managing-people-organizations-bcomm.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Marine Biology (BSc)(BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/marine-biology-bsc-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Marketing (BComm)","Bachelor","https://www.dal.ca/study/programs/undergraduate/marketing-bcomm.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Mathematics (BA)(BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/mathematics-ba-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Mechanical Engineering (BEng)","Bachelor","https://www.dal.ca/study/programs/undergraduate/mechanical-engineering-beng.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Medical Sciences (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/medical-sciences-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Meteorology (Dip)","Undergraduate Diploma","https://www.dal.ca/study/programs/undergraduate/meteorology-diploma.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Microbiology and Immunology (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/microbiology-immunology-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Music (BMus)(BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/music-bmus-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Neuroscience (BSc)(BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/neuroscience-bsc-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Sciences (Nuclear Medicine Technology) (BHSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/nuclear-medicine-technology-bhsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Nursing (BScN)","Bachelor","https://www.dal.ca/study/programs/undergraduate/nursing-bscn.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Philosophy (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/philosophy-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Physics and Atmospheric Science (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/physics-atmospheric-science-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Political Science (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/political-science-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Psychology (BSc)(BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/psychology-bsc-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Public Sector Management (BMgmt)","Bachelor","https://www.dal.ca/study/programs/undergraduate/public-sector-management-bmgmt.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Sciences (Radiological Technology) (BHSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/radiological-technology-bhsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Recreation Management (BSc)(BMgmt)","Bachelor","https://www.dal.ca/study/programs/undergraduate/recreation-management-bsc-bmgmt.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Religious Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/religious-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Health Sciences (Respiratory Therapy) (BHSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/respiratory-therapy-bhsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Russian Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/russian-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Science (BSc)","Bachelor","https://www.dal.ca/study/programs/undergraduate/science-bsc.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Small Business Management (BTech)","Bachelor","https://www.dal.ca/study/programs/undergraduate/small-business-management-btech.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Sociology and Social Anthropology (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/sociology-social-anthropology-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Dalhousie","Spanish and Latin American Studies (BA)","Bachelor","https://www.dal.ca/study/programs/undergraduate/spanish-latin-american-studies-ba.html","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
